Id,Overall_Rating,Potential,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,Freekick_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing_Tackle,Sliding_Tackle,Gk_Diving,Gk_Handling,Gk_Kicking,Gk_Positioning,Gk_Reflexes,Log Value_Euro,Age,Log Predicted Value_Euro,Name,Value_Euro,Predicted Value_Euro
226271,82.0,90.0,72.0,79.0,67.0,80.0,67.0,83.0,75.0,59.0,80.0,83.0,69.0,67.0,73.0,79.0,66.0,75.0,46.0,75.0,70.0,83.0,68.0,77.0,80.0,84.0,67.0,77.0,70.0,78.0,75.0,16.0,11.0,7.0,13.0,13.0,17.281246460764002,22,13.914020392432645,Fabián,"32,000,000","1,103,525"
228702,82.0,89.0,75.0,52.0,64.0,87.0,64.0,86.0,82.0,64.0,82.0,88.0,80.0,78.0,84.0,83.0,78.0,68.0,76.0,74.0,69.0,57.0,64.0,78.0,66.0,85.0,45.0,86.0,69.0,73.0,70.0,7.0,13.0,10.0,10.0,9.0,17.24949776244942,21,15.757693914943827,F. de Jong,"30,999,999","6,973,961"
230168,82.0,82.0,10.0,8.0,11.0,18.0,8.0,9.0,9.0,18.0,16.0,21.0,41.0,42.0,34.0,82.0,41.0,21.0,67.0,29.0,79.0,7.0,34.0,23.0,27.0,71.0,14.0,67.0,20.0,17.0,13.0,79.0,84.0,77.0,83.0,78.0,16.454567887579532,31,14.155987228369655,Raphaelito Anjos,"13,999,999","1,405,617"
230225,82.0,82.0,40.0,56.0,83.0,67.0,63.0,60.0,72.0,58.0,58.0,64.0,68.0,74.0,61.0,78.0,63.0,74.0,91.0,76.0,79.0,61.0,86.0,82.0,58.0,50.0,62.0,70.0,77.0,85.0,84.0,18.0,12.0,14.0,11.0,18.0,15.687312734865866,35,13.097211928494266,Juiano Mestres,"6,500,000","487,581"
230258,82.0,82.0,61.0,53.0,70.0,82.0,57.0,77.0,54.0,57.0,78.0,76.0,80.0,81.0,72.0,80.0,80.0,60.0,43.0,93.0,68.0,59.0,75.0,82.0,58.0,77.0,77.0,81.0,83.0,86.0,80.0,15.0,14.0,14.0,10.0,9.0,16.61887093887081,31,14.43258147855527,Rosberto Dourado,"16,500,000","1,853,491"
230658,82.0,90.0,70.0,72.0,58.0,86.0,63.0,83.0,68.0,60.0,80.0,84.0,68.0,70.0,79.0,81.0,90.0,76.0,78.0,78.0,62.0,74.0,73.0,75.0,77.0,84.0,69.0,86.0,65.0,76.0,70.0,6.0,13.0,13.0,11.0,12.0,17.296750647299966,22,14.691295830146148,Arthur,"32,500,000","2,400,759"
231866,82.0,87.0,63.0,64.0,75.0,84.0,59.0,77.0,65.0,54.0,80.0,82.0,70.0,66.0,69.0,80.0,72.0,70.0,69.0,82.0,75.0,76.0,63.0,81.0,75.0,83.0,46.0,83.0,71.0,79.0,74.0,10.0,10.0,7.0,14.0,8.0,17.182806387950748,22,13.282395277659516,Rodri,"29,000,000","586,774"
183498,82.0,82.0,70.0,70.0,75.0,80.0,76.0,75.0,67.0,55.0,83.0,79.0,68.0,69.0,67.0,82.0,71.0,87.0,77.0,88.0,77.0,86.0,80.0,80.0,82.0,78.0,45.0,78.0,78.0,80.0,82.0,13.0,9.0,6.0,7.0,9.0,16.012735135300492,34,13.654044592249438,M. Parolo,"8,999,999","850,895"
183574,82.0,82.0,81.0,83.0,63.0,84.0,80.0,82.0,80.0,69.0,80.0,85.0,69.0,67.0,74.0,85.0,76.0,81.0,65.0,71.0,72.0,79.0,63.0,41.0,85.0,84.0,91.0,86.0,57.0,38.0,34.0,12.0,7.0,5.0,13.0,9.0,16.883563493097892,30,11.771050636111202,M. Kruse,"21,500,000","129,450"
183711,82.0,82.0,81.0,67.0,65.0,84.0,72.0,73.0,80.0,74.0,84.0,80.0,67.0,66.0,68.0,80.0,70.0,77.0,79.0,91.0,72.0,71.0,77.0,80.0,75.0,83.0,64.0,78.0,77.0,79.0,76.0,7.0,13.0,7.0,9.0,13.0,16.70588231586044,28,12.330370383278929,J. Henderson,"18,000,000","226,470"
184144,82.0,82.0,80.0,71.0,54.0,81.0,81.0,84.0,88.0,72.0,75.0,83.0,84.0,79.0,87.0,82.0,81.0,72.0,81.0,69.0,46.0,73.0,69.0,40.0,77.0,82.0,71.0,80.0,35.0,42.0,43.0,8.0,11.0,9.0,7.0,5.0,16.860032995687696,31,14.174936374665991,N. Gaitán,"20,999,999","1,432,506"
184200,82.0,82.0,78.0,78.0,74.0,78.0,79.0,84.0,79.0,72.0,74.0,85.0,79.0,83.0,69.0,78.0,66.0,84.0,67.0,78.0,84.0,75.0,84.0,44.0,83.0,77.0,77.0,81.0,43.0,48.0,39.0,14.0,15.0,10.0,10.0,15.0,16.90655301132259,29,14.500017440121802,M. Arnautović,"21,999,999","1,982,793"
184431,82.0,82.0,72.0,78.0,34.0,80.0,75.0,86.0,90.0,93.0,76.0,86.0,88.0,80.0,94.0,83.0,91.0,80.0,34.0,77.0,42.0,81.0,75.0,26.0,83.0,78.0,73.0,82.0,23.0,29.0,28.0,6.0,3.0,6.0,3.0,3.0,16.811242831518264,32,13.192419208095847,S. Giovinco,"19,999,999","536,284"
184484,82.0,82.0,86.0,77.0,60.0,85.0,75.0,80.0,87.0,86.0,80.0,85.0,58.0,55.0,68.0,78.0,63.0,83.0,68.0,86.0,68.0,86.0,57.0,55.0,79.0,86.0,79.0,85.0,57.0,57.0,55.0,13.0,8.0,10.0,15.0,12.0,16.929025867174648,29,10.794184459856716,G. Sigurðsson,"22,499,999","48,736"
184942,82.0,82.0,77.0,77.0,59.0,82.0,65.0,82.0,67.0,71.0,80.0,84.0,85.0,77.0,85.0,81.0,85.0,78.0,61.0,82.0,74.0,76.0,72.0,42.0,81.0,80.0,79.0,82.0,49.0,43.0,38.0,16.0,11.0,13.0,9.0,8.0,16.929025867174648,28,15.773660079307392,Giuliano,"22,499,999","7,086,202"
185122,82.0,83.0,16.0,10.0,23.0,29.0,10.0,19.0,18.0,11.0,25.0,25.0,42.0,44.0,41.0,75.0,50.0,23.0,67.0,35.0,68.0,12.0,34.0,23.0,11.0,36.0,24.0,45.0,25.0,16.0,20.0,83.0,82.0,80.0,79.0,84.0,16.70588231586044,28,14.533319886981218,P. Gulácsi,"18,000,000","2,049,937"
185221,82.0,82.0,63.0,48.0,72.0,79.0,54.0,68.0,42.0,60.0,76.0,73.0,63.0,62.0,65.0,83.0,62.0,78.0,76.0,85.0,81.0,73.0,88.0,83.0,53.0,69.0,58.0,84.0,82.0,81.0,84.0,10.0,6.0,11.0,12.0,13.0,16.61887093887081,31,13.25335957008538,Luiz Gustavo,"16,500,000","569,981"
186345,82.0,82.0,91.0,48.0,73.0,79.0,54.0,75.0,87.0,83.0,78.0,81.0,76.0,75.0,74.0,80.0,74.0,75.0,73.0,88.0,65.0,70.0,70.0,79.0,75.0,80.0,66.0,73.0,77.0,82.0,79.0,11.0,14.0,8.0,11.0,10.0,16.733281290048552,28,17.60171074075938,K. Trippier,"18,499,999","44,088,553"
186561,82.0,82.0,75.0,74.0,58.0,84.0,79.0,81.0,70.0,66.0,80.0,82.0,65.0,69.0,73.0,81.0,74.0,81.0,66.0,89.0,67.0,74.0,73.0,69.0,84.0,79.0,75.0,81.0,66.0,70.0,67.0,6.0,11.0,5.0,10.0,8.0,16.951004773893423,28,16.868193392617634,A. Ramsey,"22,999,999","21,172,069"
186627,82.0,82.0,68.0,83.0,67.0,78.0,78.0,81.0,78.0,78.0,66.0,85.0,75.0,80.0,71.0,68.0,50.0,89.0,74.0,66.0,86.0,79.0,70.0,30.0,78.0,74.0,92.0,81.0,10.0,22.0,20.0,2.0,2.0,2.0,4.0,2.0,16.972510979114386,28,14.495682816647241,M. Balotelli,"23,499,999","1,974,217"
187754,82.0,82.0,76.0,79.0,53.0,81.0,68.0,87.0,82.0,72.0,73.0,88.0,85.0,82.0,92.0,77.0,84.0,77.0,68.0,78.0,62.0,78.0,58.0,51.0,77.0,82.0,80.0,84.0,45.0,49.0,42.0,6.0,13.0,13.0,8.0,9.0,16.860032995687696,30,14.305341137115944,Marlos,"20,999,999","1,632,039"
188803,82.0,82.0,73.0,76.0,56.0,77.0,82.0,87.0,52.0,73.0,75.0,85.0,93.0,91.0,90.0,79.0,83.0,83.0,62.0,79.0,62.0,83.0,56.0,49.0,74.0,79.0,72.0,82.0,38.0,53.0,40.0,7.0,7.0,11.0,15.0,13.0,16.860032995687696,31,14.422306684076334,Taison,"20,999,999","1,834,544"
189125,82.0,82.0,82.0,70.0,70.0,84.0,78.0,83.0,78.0,78.0,80.0,85.0,75.0,77.0,77.0,82.0,77.0,84.0,69.0,84.0,66.0,86.0,68.0,72.0,78.0,82.0,68.0,82.0,74.0,72.0,68.0,10.0,14.0,7.0,15.0,14.0,16.90655301132259,29,12.643222631572588,G. Bonaventura,"21,999,999","309,657"
201455,81.0,84.0,65.0,69.0,75.0,81.0,62.0,78.0,62.0,56.0,79.0,83.0,69.0,76.0,76.0,83.0,67.0,86.0,81.0,78.0,91.0,80.0,82.0,79.0,77.0,79.0,45.0,82.0,78.0,82.0,82.0,15.0,10.0,10.0,8.0,10.0,16.90655301132259,26,13.582633406012377,G. Kondogbia,"21,999,999","792,250"
202562,81.0,83.0,81.0,64.0,71.0,77.0,57.0,79.0,75.0,56.0,70.0,79.0,87.0,85.0,77.0,76.0,78.0,75.0,73.0,84.0,77.0,65.0,75.0,77.0,71.0,71.0,51.0,75.0,75.0,84.0,79.0,9.0,7.0,13.0,8.0,15.0,16.70588231586044,26,15.413759562228902,J. Roussillon,"18,000,000","4,944,367"
202685,81.0,82.0,52.0,80.0,79.0,71.0,81.0,77.0,71.0,56.0,45.0,79.0,77.0,79.0,76.0,78.0,69.0,85.0,89.0,76.0,88.0,72.0,87.0,40.0,83.0,66.0,79.0,72.0,54.0,42.0,50.0,7.0,13.0,9.0,7.0,9.0,16.860032995687696,27,12.520282986630539,S. Zaza,"20,999,999","273,835"
203890,81.0,81.0,82.0,44.0,73.0,77.0,53.0,74.0,70.0,57.0,70.0,79.0,78.0,79.0,67.0,79.0,72.0,75.0,85.0,87.0,73.0,58.0,75.0,80.0,65.0,68.0,52.0,67.0,79.0,81.0,77.0,15.0,11.0,10.0,10.0,12.0,16.523560759066484,27,13.19286775788206,S. Vrsaljko,"15,000,000","536,524"
204024,81.0,82.0,61.0,46.0,58.0,80.0,58.0,71.0,54.0,51.0,72.0,81.0,52.0,52.0,66.0,85.0,54.0,54.0,51.0,93.0,69.0,42.0,78.0,81.0,70.0,73.0,47.0,78.0,80.0,80.0,76.0,8.0,13.0,9.0,6.0,8.0,16.64872390202049,28,13.682110630171808,C. Kramer,"16,999,999","875,115"
204884,81.0,86.0,87.0,33.0,65.0,80.0,31.0,80.0,80.0,34.0,69.0,79.0,77.0,86.0,68.0,80.0,70.0,79.0,71.0,81.0,81.0,65.0,75.0,79.0,77.0,76.0,50.0,79.0,78.0,79.0,81.0,7.0,7.0,9.0,15.0,9.0,16.811242831518264,24,15.279369530837927,B. Mendy,"19,999,999","4,322,608"
204923,81.0,84.0,70.0,79.0,56.0,79.0,78.0,79.0,74.0,63.0,67.0,81.0,83.0,77.0,75.0,85.0,79.0,86.0,75.0,84.0,76.0,81.0,70.0,55.0,81.0,79.0,65.0,75.0,58.0,55.0,51.0,11.0,13.0,14.0,15.0,13.0,16.929025867174648,24,11.139030538037805,M. Sabitzer,"22,499,999","68,804"
205362,81.0,84.0,46.0,30.0,77.0,73.0,32.0,43.0,72.0,68.0,69.0,65.0,65.0,77.0,65.0,80.0,59.0,44.0,81.0,62.0,78.0,22.0,78.0,78.0,30.0,55.0,52.0,80.0,83.0,83.0,87.0,11.0,16.0,11.0,15.0,13.0,16.733281290048552,25,12.111977325417792,M. Nastasić,"18,499,999","182,039"
206467,81.0,83.0,78.0,82.0,73.0,76.0,81.0,78.0,78.0,74.0,68.0,79.0,78.0,77.0,79.0,81.0,78.0,83.0,75.0,82.0,77.0,81.0,63.0,39.0,83.0,78.0,65.0,76.0,29.0,40.0,30.0,11.0,15.0,16.0,12.0,15.0,16.90655301132259,25,15.84748955380577,A. Plea,"21,999,999","7,629,169"
207862,81.0,83.0,68.0,55.0,85.0,77.0,53.0,62.0,44.0,42.0,71.0,72.0,55.0,69.0,55.0,79.0,49.0,74.0,65.0,74.0,82.0,46.0,69.0,80.0,55.0,69.0,67.0,71.0,83.0,84.0,77.0,12.0,10.0,6.0,8.0,10.0,16.733281290048552,25,13.178606076626604,M. Ginter,"18,499,999","528,927"
208093,81.0,83.0,61.0,78.0,80.0,75.0,79.0,78.0,69.0,56.0,56.0,80.0,76.0,79.0,70.0,81.0,69.0,80.0,73.0,77.0,74.0,77.0,55.0,40.0,83.0,58.0,75.0,72.0,43.0,41.0,41.0,15.0,12.0,7.0,12.0,10.0,16.90655301132259,26,13.348250258254096,Gerard Moreno,"21,999,999","626,716"
208135,81.0,85.0,68.0,73.0,66.0,82.0,68.0,78.0,41.0,42.0,74.0,80.0,63.0,70.0,60.0,77.0,69.0,84.0,72.0,93.0,81.0,75.0,78.0,82.0,73.0,77.0,54.0,74.0,79.0,83.0,75.0,15.0,12.0,12.0,15.0,14.0,16.785925023533974,26,12.1121517791173,A. Doucouré,"19,499,999","182,070"
209889,81.0,84.0,85.0,75.0,52.0,84.0,79.0,83.0,84.0,82.0,77.0,84.0,82.0,68.0,88.0,83.0,86.0,79.0,63.0,74.0,49.0,82.0,69.0,84.0,77.0,79.0,44.0,78.0,67.0,70.0,77.0,12.0,6.0,8.0,11.0,8.0,16.929025867174648,25,14.64818140349949,R. Guerreiro,"22,499,999","2,299,452"
210243,81.0,84.0,81.0,62.0,64.0,80.0,56.0,83.0,78.0,45.0,78.0,79.0,88.0,87.0,82.0,81.0,77.0,68.0,74.0,84.0,60.0,62.0,75.0,81.0,75.0,76.0,60.0,81.0,76.0,83.0,76.0,16.0,12.0,15.0,11.0,11.0,16.733281290048552,25,13.995237974355334,Ricardo Pereira,"18,499,999","1,196,891"
210617,81.0,85.0,80.0,76.0,43.0,80.0,58.0,84.0,78.0,75.0,76.0,82.0,85.0,86.0,83.0,82.0,78.0,78.0,63.0,55.0,50.0,72.0,48.0,50.0,80.0,80.0,59.0,71.0,45.0,43.0,25.0,13.0,16.0,15.0,8.0,14.0,16.951004773893423,24,15.216996843163995,Samu Castillejo,"22,999,999","4,061,231"
212194,81.0,88.0,77.0,77.0,42.0,81.0,66.0,87.0,72.0,59.0,68.0,85.0,78.0,84.0,82.0,80.0,78.0,80.0,63.0,73.0,69.0,78.0,42.0,29.0,78.0,82.0,54.0,69.0,38.0,20.0,24.0,11.0,16.0,11.0,8.0,9.0,17.034386382832476,22,12.990121821787305,J. Brandt,"25,000,000","438,064"
226110,80.0,88.0,69.0,80.0,57.0,72.0,68.0,85.0,79.0,65.0,63.0,81.0,90.0,91.0,90.0,79.0,79.0,80.0,68.0,78.0,61.0,73.0,43.0,25.0,78.0,80.0,85.0,78.0,28.0,27.0,25.0,11.0,14.0,11.0,6.0,8.0,16.90655301132259,23,14.81862463746427,N. Pépé,"21,999,999","2,726,759"
225953,80.0,86.0,73.0,74.0,55.0,76.0,67.0,87.0,76.0,66.0,53.0,84.0,88.0,89.0,79.0,71.0,89.0,78.0,71.0,78.0,79.0,74.0,44.0,30.0,77.0,75.0,59.0,76.0,47.0,31.0,26.0,11.0,14.0,12.0,14.0,13.0,16.835935444108635,21,11.5977783882015,S. Bergwijn,"20,499,999","108,855"
226753,80.0,85.0,15.0,12.0,20.0,33.0,13.0,26.0,30.0,17.0,26.0,38.0,64.0,62.0,68.0,78.0,53.0,21.0,80.0,39.0,67.0,17.0,29.0,15.0,11.0,62.0,27.0,57.0,12.0,18.0,14.0,83.0,79.0,85.0,75.0,80.0,16.489659207390805,22,13.481805944673821,A. Onana,"14,500,000","716,265"
228229,80.0,83.0,33.0,31.0,82.0,71.0,24.0,47.0,30.0,34.0,56.0,56.0,56.0,65.0,42.0,77.0,42.0,71.0,73.0,76.0,84.0,34.0,82.0,80.0,27.0,45.0,48.0,74.0,82.0,82.0,76.0,9.0,13.0,15.0,9.0,15.0,16.556350581889475,27,12.507396600188319,F. Balbuena,"15,500,000","270,329"
228941,80.0,87.0,59.0,83.0,77.0,69.0,79.0,77.0,69.0,33.0,58.0,80.0,77.0,78.0,77.0,81.0,72.0,76.0,84.0,77.0,74.0,60.0,76.0,55.0,84.0,68.0,80.0,75.0,28.0,40.0,35.0,14.0,13.0,7.0,11.0,8.0,16.860032995687696,23,12.976833134454392,André Silva,"20,999,999","432,281"
230142,80.0,87.0,81.0,78.0,44.0,80.0,64.0,84.0,69.0,71.0,73.0,85.0,72.0,75.0,70.0,81.0,70.0,73.0,58.0,72.0,59.0,79.0,42.0,29.0,80.0,79.0,52.0,70.0,50.0,32.0,30.0,10.0,6.0,10.0,13.0,11.0,16.860032995687696,21,13.552522037514464,Oyarzabal,"20,999,999","768,750"
230234,80.0,80.0,75.0,58.0,59.0,78.0,58.0,75.0,48.0,73.0,75.0,77.0,69.0,68.0,78.0,78.0,77.0,72.0,67.0,89.0,71.0,64.0,81.0,79.0,54.0,73.0,61.0,68.0,80.0,81.0,77.0,9.0,9.0,14.0,15.0,8.0,15.319587954740548,35,11.930689783088123,Everton Andrão,"4,500,000","151,856"
230347,80.0,80.0,82.0,51.0,69.0,78.0,47.0,77.0,83.0,52.0,71.0,78.0,78.0,80.0,83.0,80.0,81.0,55.0,71.0,89.0,68.0,53.0,69.0,77.0,72.0,75.0,61.0,82.0,70.0,77.0,81.0,16.0,15.0,15.0,7.0,7.0,16.166885815127753,31,13.811238095215835,Welington Dano,"10,500,000","995,736"
231943,80.0,86.0,69.0,79.0,75.0,75.0,64.0,84.0,71.0,65.0,59.0,80.0,83.0,86.0,78.0,78.0,74.0,80.0,80.0,78.0,77.0,64.0,82.0,35.0,79.0,72.0,69.0,78.0,46.0,44.0,36.0,12.0,7.0,8.0,11.0,13.0,16.860032995687696,21,15.293590758087587,Richarlison,"20,999,999","4,384,520"
234035,80.0,88.0,81.0,45.0,73.0,77.0,48.0,69.0,69.0,30.0,70.0,77.0,80.0,82.0,78.0,77.0,79.0,58.0,71.0,80.0,63.0,59.0,63.0,75.0,68.0,63.0,62.0,69.0,83.0,79.0,80.0,11.0,12.0,10.0,5.0,14.0,16.733281290048552,23,12.676620952813007,Odriozola,"18,499,999","320,174"
234153,80.0,87.0,79.0,74.0,56.0,84.0,66.0,80.0,69.0,82.0,77.0,82.0,75.0,77.0,75.0,80.0,73.0,77.0,59.0,78.0,65.0,73.0,49.0,68.0,76.0,83.0,73.0,76.0,60.0,65.0,56.0,6.0,14.0,7.0,13.0,11.0,16.860032995687696,22,13.54436320185839,Carlos Soler,"20,999,999","762,504"
234906,80.0,90.0,68.0,72.0,54.0,84.0,68.0,84.0,78.0,59.0,78.0,82.0,79.0,79.0,81.0,78.0,81.0,61.0,61.0,79.0,61.0,67.0,69.0,66.0,73.0,84.0,63.0,82.0,64.0,64.0,63.0,14.0,6.0,11.0,7.0,10.0,16.972510979114386,20,12.510626568396255,H. Aouar,"23,499,999","271,203"
235569,80.0,89.0,67.0,59.0,56.0,83.0,59.0,86.0,67.0,63.0,79.0,84.0,84.0,76.0,83.0,80.0,84.0,80.0,63.0,78.0,78.0,70.0,81.0,73.0,70.0,79.0,60.0,84.0,66.0,73.0,69.0,8.0,10.0,13.0,8.0,7.0,16.929025867174648,22,12.184695557303815,T. Ndombele,"22,499,999","195,769"
239207,80.0,85.0,56.0,85.0,81.0,76.0,76.0,76.0,68.0,53.0,58.0,77.0,61.0,65.0,45.0,77.0,53.0,79.0,73.0,71.0,80.0,76.0,65.0,21.0,83.0,60.0,67.0,77.0,35.0,20.0,23.0,7.0,8.0,13.0,12.0,6.0,16.835935444108635,22,11.725691420341908,M. Gómez,"20,499,999","123,709"
45186,81.0,81.0,86.0,80.0,59.0,83.0,68.0,85.0,86.0,77.0,84.0,83.0,72.0,66.0,72.0,82.0,72.0,74.0,33.0,54.0,65.0,76.0,53.0,35.0,81.0,85.0,75.0,80.0,41.0,47.0,39.0,9.0,14.0,6.0,10.0,11.0,15.60727002719233,37,12.7223320502558,Joaquín,"6,000,000","335,149"
112316,81.0,81.0,79.0,52.0,80.0,73.0,61.0,65.0,82.0,79.0,77.0,62.0,68.0,74.0,52.0,74.0,43.0,80.0,65.0,78.0,89.0,74.0,72.0,82.0,58.0,58.0,72.0,76.0,86.0,84.0,82.0,13.0,14.0,10.0,9.0,5.0,15.520258650202699,35,13.539155434239085,J. Mathieu,"5,499,999","758,543"
197061,80.0,82.0,54.0,36.0,82.0,77.0,50.0,65.0,63.0,22.0,74.0,69.0,55.0,69.0,55.0,78.0,47.0,66.0,66.0,73.0,77.0,48.0,75.0,83.0,51.0,72.0,42.0,75.0,80.0,84.0,78.0,11.0,15.0,10.0,7.0,10.0,16.523560759066484,27,12.98096720526939,J. Matip,"15,000,000","434,072"
197853,80.0,83.0,83.0,54.0,75.0,78.0,47.0,76.0,69.0,30.0,72.0,79.0,79.0,78.0,73.0,81.0,76.0,71.0,94.0,77.0,74.0,58.0,86.0,79.0,72.0,71.0,64.0,75.0,75.0,81.0,82.0,7.0,10.0,15.0,16.0,9.0,16.556350581889475,26,15.693567948304745,S. Aurier,"15,500,000","6,540,786"
198118,80.0,81.0,52.0,49.0,85.0,78.0,49.0,63.0,42.0,53.0,75.0,74.0,65.0,72.0,53.0,79.0,50.0,78.0,76.0,77.0,82.0,66.0,81.0,83.0,61.0,67.0,50.0,75.0,80.0,82.0,82.0,14.0,8.0,14.0,10.0,15.0,16.454567887579532,28,11.7947058937134,J. Guilavogui,"13,999,999","132,548"
198784,80.0,85.0,78.0,69.0,39.0,80.0,58.0,84.0,73.0,60.0,75.0,84.0,84.0,85.0,81.0,78.0,88.0,80.0,69.0,82.0,72.0,76.0,77.0,72.0,79.0,81.0,69.0,77.0,67.0,70.0,66.0,16.0,9.0,6.0,9.0,9.0,16.785925023533974,25,13.050035175496745,A. Oxlade-Chamberlain,"19,499,999","465,112"
199005,80.0,83.0,23.0,11.0,14.0,40.0,15.0,13.0,23.0,12.0,45.0,24.0,53.0,52.0,53.0,73.0,50.0,35.0,78.0,34.0,68.0,18.0,36.0,23.0,10.0,68.0,25.0,64.0,10.0,20.0,17.0,81.0,75.0,82.0,78.0,83.0,16.38045991542581,26,10.878200149698342,M. Ryan,"12,999,999","53,008"
199069,80.0,81.0,57.0,80.0,77.0,75.0,81.0,81.0,80.0,67.0,68.0,80.0,76.0,83.0,72.0,76.0,63.0,81.0,78.0,82.0,85.0,75.0,77.0,33.0,80.0,81.0,76.0,86.0,44.0,23.0,19.0,8.0,10.0,9.0,7.0,8.0,16.67771143889374,27,14.977728070318372,V. Aboubakar,"17,499,999","3,197,014"
199110,80.0,81.0,62.0,78.0,65.0,75.0,75.0,85.0,77.0,60.0,55.0,83.0,86.0,89.0,85.0,79.0,80.0,80.0,62.0,74.0,77.0,65.0,50.0,16.0,81.0,73.0,74.0,75.0,26.0,24.0,22.0,8.0,10.0,10.0,14.0,6.0,16.67771143889374,27,12.865413500161445,L. Muriel,"17,499,999","386,703"
199206,80.0,80.0,65.0,41.0,79.0,66.0,36.0,53.0,44.0,35.0,60.0,66.0,70.0,80.0,64.0,75.0,63.0,54.0,79.0,76.0,77.0,22.0,83.0,81.0,43.0,50.0,51.0,78.0,85.0,79.0,83.0,16.0,13.0,10.0,9.0,8.0,16.25785759333348,29,13.1180544494631,D. Vida,"11,500,000","497,850"
199416,80.0,80.0,79.0,79.0,47.0,77.0,75.0,82.0,85.0,81.0,78.0,81.0,79.0,77.0,79.0,75.0,78.0,83.0,66.0,75.0,66.0,79.0,63.0,45.0,78.0,80.0,65.0,67.0,73.0,58.0,55.0,14.0,8.0,13.0,7.0,11.0,16.523560759066484,29,13.62452337757897,Ibai Gómez,"15,000,000","826,143"
200315,80.0,80.0,78.0,74.0,47.0,77.0,75.0,82.0,81.0,72.0,70.0,81.0,92.0,89.0,82.0,72.0,79.0,79.0,72.0,73.0,58.0,71.0,48.0,33.0,74.0,74.0,56.0,71.0,55.0,30.0,26.0,15.0,12.0,9.0,7.0,13.0,16.588099280204055,27,11.635807061408228,Cristian Tello,"15,999,999","113,075"
201119,80.0,80.0,80.0,60.0,59.0,81.0,55.0,83.0,65.0,50.0,67.0,81.0,84.0,80.0,72.0,81.0,82.0,75.0,59.0,88.0,75.0,73.0,63.0,79.0,82.0,71.0,51.0,79.0,77.0,74.0,75.0,8.0,8.0,14.0,11.0,10.0,16.25785759333348,29,13.748923987531796,Ismaily,"11,500,000","935,581"
201143,80.0,83.0,78.0,41.0,83.0,79.0,49.0,66.0,67.0,49.0,75.0,74.0,67.0,68.0,78.0,78.0,65.0,52.0,82.0,69.0,74.0,49.0,69.0,84.0,67.0,68.0,35.0,74.0,79.0,82.0,84.0,15.0,16.0,9.0,10.0,14.0,16.556350581889475,27,17.081849961215887,A. Mandi,"15,500,000","26,215,200"
201325,80.0,80.0,13.0,15.0,15.0,37.0,11.0,16.0,11.0,11.0,37.0,19.0,50.0,47.0,51.0,74.0,38.0,14.0,66.0,42.0,73.0,12.0,33.0,26.0,13.0,48.0,16.0,45.0,12.0,15.0,12.0,81.0,77.0,76.0,79.0,83.0,15.955576721460545,33,12.980476731795674,C. Tătăruşanu,"8,500,000","433,859"
201377,80.0,84.0,56.0,37.0,76.0,68.0,54.0,58.0,38.0,26.0,62.0,64.0,75.0,76.0,77.0,73.0,72.0,68.0,89.0,72.0,80.0,13.0,88.0,81.0,45.0,54.0,46.0,73.0,77.0,80.0,82.0,14.0,13.0,8.0,11.0,14.0,16.588099280204055,26,11.682382132128959,J. Murillo,"15,999,999","118,466"
202335,80.0,84.0,67.0,52.0,82.0,77.0,51.0,65.0,60.0,74.0,78.0,70.0,62.0,68.0,52.0,78.0,38.0,82.0,77.0,78.0,89.0,72.0,91.0,81.0,53.0,67.0,70.0,77.0,82.0,81.0,83.0,11.0,14.0,6.0,13.0,9.0,16.61887093887081,25,11.79471290506848,E. Dier,"16,500,000","132,549"
203042,80.0,85.0,11.0,16.0,12.0,40.0,12.0,21.0,12.0,14.0,30.0,36.0,58.0,55.0,55.0,73.0,50.0,29.0,76.0,40.0,79.0,13.0,40.0,27.0,16.0,40.0,42.0,62.0,23.0,13.0,11.0,82.0,75.0,70.0,79.0,84.0,16.454567887579532,25,13.525267342279081,J. Butland,"13,999,999","748,081"
49031,80.0,80.0,11.0,10.0,10.0,36.0,18.0,14.0,14.0,11.0,34.0,20.0,34.0,40.0,52.0,67.0,48.0,21.0,74.0,28.0,74.0,13.0,22.0,25.0,10.0,34.0,20.0,66.0,25.0,10.0,13.0,81.0,82.0,66.0,82.0,79.0,13.815510557964274,39,13.147837733145474,S. Sorrentino,"999,999","512,900"
54050,80.0,80.0,73.0,80.0,75.0,81.0,83.0,74.0,84.0,83.0,82.0,80.0,65.0,65.0,66.0,82.0,77.0,85.0,74.0,74.0,78.0,80.0,81.0,56.0,80.0,82.0,81.0,86.0,57.0,55.0,40.0,10.0,11.0,13.0,8.0,7.0,16.300417207752275,33,16.943316349896143,W. Rooney,"12,000,000","22,823,844"
110677,80.0,80.0,11.0,11.0,12.0,31.0,13.0,13.0,16.0,12.0,35.0,24.0,46.0,34.0,54.0,74.0,49.0,21.0,62.0,30.0,57.0,16.0,22.0,11.0,10.0,68.0,11.0,60.0,15.0,14.0,14.0,84.0,77.0,81.0,80.0,79.0,15.60727002719233,34,12.50982310757474,Moyá,"6,000,000","270,986"
