Ntn_no,Play_Id,National_Team
2008,229803,
2009,204203,
2010,219582,
2011,212158,
2012,210366,
2013,183741,
2014,174013,
2015,237245,
2016,236477,
2017,240316,
2018,169404,
2019,232380,
2020,165564,
2021,213948,
2022,211388,
2023,207804,
2024,204220,
2025,190651,
2026,230860,
2027,216268,
2028,235467,
2029,231627,
2030,222411,
2031,219595,
2032,193482,
2033,175818,
2034,214730,
2035,184777,
2036,176585,
2037,237257,
2038,216265,
2039,204489,
2040,190408,
2041,239048,
2042,173531,
2043,230107,
2044,229851,
2045,223195,
2046,200667,
2047,197851,
2048,208602,
2049,200922,
2050,244185,
2051,239577,
2052,221401,
2053,204761,
2054,203225,FK Austria Wien
2055,192728,
2056,191192,
2057,171992,
2058,236265,
2059,231913,
2060,211177,Iceland
2061,210409,
2062,170472,
2063,208616,
2064,235751,
2065,226535,
2066,224487,
2067,190438,
2068,237542,
2069,231142,
2070,221926,
2071,206310,
2072,241381,
2073,239589,
2074,193272,
2075,189944,
2076,223736,
2077,220152,
2078,216568,
2079,208120,
2080,205048,
2081,242935,
2082,236279,
2083,232695,
2084,205559,
2085,202487,
2086,183797,
2087,178421,
2088,238069,
2089,222197,
2090,209409,
2091,193030,
2092,230918,
2093,217606,
2094,207622,
2095,199686,
2096,244229,
2097,176645,
2098,229637,Turkey
2099,220421,
2100,212997,
2101,208645,
2102,188164,
2103,243716,
2104,238084,
2105,229380,
2106,216068,
2107,184084,
2108,234004,
2109,230676,
2110,222484,
2111,203795,
2112,202771,
2113,201491,
2114,240914,
2115,240658,
2116,239890,
2117,238354,
2118,229650,
2119,214034,
2120,200466,
2121,244753,
2122,172561,
2123,228897,
2124,223265,
2125,222497,
2126,211745,
2127,210209,
2128,193312,
2129,245792,
2130,234016,
2131,222240,
2132,215584,
2133,236831,
2134,129566,
2135,245790,
2136,146974,
2137,202526,
2138,245277,
2139,222256,
2140,203824,
2141,214319,
2142,224558,
2143,223790,
2144,158254,
2145,215598,
2146,197422,
2147,194349,
2148,238637,
2149,215085,
2150,209709,
2151,204333,
2152,198701,
2153,243756,
2154,238636,
2155,195905,
2156,238657,
2157,234817,
2158,159040,
2159,192063,
2160,244287,
2161,233279,
2162,230975,
2163,212287,
2164,205119,
2165,172094,
2166,234814,
2167,210494,
2168,186429,
2169,105533,
2170,214333,
2171,193358,
2172,184142,
2173,182094,
2174,178766,
2175,231502,
2176,224846,
2177,223566,
2178,222798,
2179,214094,
2180,201038,
2181,198733,
2182,230220,
2183,209484,
2184,205388,
2185,243787,
2186,204619,
2187,53593,
2188,227161,
2189,202073,
2190,200793,
2191,190552,
2192,242776,
2193,110680,
2194,167512,
2195,231512,
2196,225368,
2197,211288,
2198,201816,
2199,199768,
2200,179543,
2201,237655,
2202,226390,
2203,238692,
2204,231524,
2205,225636,
2206,214884,
2207,207716,
2208,204644,
2209,204388,
2210,204132,
2211,193891,
2212,182883,
2213,237155,
2214,226659,
2215,224611,
2216,211299,
2217,199267,
2218,243554,
2219,145014,
2220,241781,Al Wehda
2221,237429,
2222,230261,
2223,201845,
2224,183924,
2225,183412,
2226,227700,
2227,225908,
2228,131444,
2229,180339,
2230,241779,
2231,241011,
2232,235379,
2233,211827,
2234,238450,
2235,224388,
2236,219780,
2237,212100,
2238,204164,
2239,192643,
2240,238979,
2241,230019,
2242,161667,
2243,226179,
2244,214915,
2245,205443,
2246,243586,
2247,242050,
2248,231554,
2249,215170,
2250,206210,
2251,239249,
2252,225169,
2253,201873,
2254,192912,
2255,247184,
2256,235152,
2257,234640,
2258,230800,
2259,230288,
2260,221328,
2261,238479,
2262,232847,
2263,216463,
2264,177294,
2265,238222,
2266,235918,
2267,236194,
2268,203426,
2269,243617,
2270,235425,
2271,167841,
2272,221601,
2273,215969,
2274,236192,
2275,229280,
2276,228768,
2277,220832,
2278,201888,
2279,198560,
2280,189343,
2281,246687,
2282,224415,
2283,204211,
2284,191154,
2285,202162,
2286,230321,
2287,162993,
2288,228017,
2289,169648,
2290,229040,
2291,221360,
2292,215216,
2293,214192,
2294,183471,
2295,205999,
2296,234670,
2297,232622,
2298,208302,
2299,200898,
2300,235201,
2301,231873,
2302,230849,
2303,198849,
2304,183488,
2305,240320,
2306,234688,
2307,223424,
2308,157888,
2309,221120,
2310,176575,
2311,238015,
2312,233151,
2313,229055,
2314,213695,
2315,236752,
2316,169424,
2317,222160,
2318,208592,
2319,179663,
2320,180174,
2321,231886,
2322,216270,
2323,215758,
2324,203982,
2325,244685,
2326,231885,
2327,208589,
2328,237004,
2329,146636,
2330,178379,
2331,244960,
2332,237024,
2333,227040,
2334,244447,
2335,241119,
2336,234463,
2337,220127,
2338,214495,
2339,220126,
2340,205535,
2341,211166,
2342,202974,
2343,198622,
2344,238557,
2345,227549,
2346,233436,
2347,211691,
2348,209643,
2349,205291,
2350,190698,
2351,245226,
2352,212714,
2353,204778,
2354,199146,
2355,243945,
2356,226793,
2357,225769,
2358,194792,
2359,189160,
2360,53736,
2361,243944,
2362,215528,
2363,200954,
2364,200698,
2365,239097,
2366,173305,
2367,232697,
2368,229625,
2369,222969,
2370,216313,
2371,214777,
2372,189432,
2373,236024,
2374,239351,
2375,173815,
2376,238839,
2377,234231,
2378,233207,
2379,210698,
2380,209162,
2381,205321,
2382,222216,
2383,183559,
2384,244231,
2385,222215,
2386,196615,
2387,240646,
2388,233222,
2389,228870,
2390,224774,
2391,220934,
2392,242181,
2393,213509,
2394,212485,
2395,193304,
2396,231704,
2397,229912,
2398,228632,
2399,228120,
2400,212248,
2401,180759,
2402,243991,
2403,172823,
2404,223255,
2405,234518,
2406,234006,
2407,187925,
2408,243733,
2409,242453,
2410,211221,
2411,233510,
2412,225574,
2413,157734,Finland
2414,202534,
2415,231973,
2416,231205,
2417,163621,
2418,210213,
2419,185380,
2420,223268,
2421,214308,
2422,204324,
2423,245283,
2424,244259,
2425,229923,
2426,177442,
2427,206134,
2428,239669,
2429,219957,
2430,213557,
2431,213301,
2432,197941,
2433,242740,
2434,205876,
2435,243763,
2436,242739,
2437,202803,
2438,137267,
2439,246066,
2440,163634,
2441,226098,
2442,223282,
2443,232003,
2444,228675,
2445,224067,
2446,214339,
2447,207427,
2448,203331,
2449,202819,
2450,245058,
2451,244546,
2452,235842,
2453,213314,
2454,205378,
2455,199746,
2456,243521,
2457,198721,
2458,232768,
2459,224592,
2460,151376,
2461,214608,
2462,213328,
2463,184143,
2464,245583,
2465,176207,
2466,235855,
2467,226127,
2468,211791,
2469,239438,
2470,222286,
2471,204622,
2472,247117,
2473,236877,
2474,231500,
2475,185438,
2476,183646,
2477,178014,
2478,155998,
2479,205406,
2480,182365,
2481,238941,Slovenia
2482,238685,
2483,210269,
2484,215132,
2485,183643,
2486,236635,
2487,116314,
2488,247130,
2489,239450,
2490,236378,
2491,189551,
2492,244591,
2493,242287,
2494,236399,
2495,230511,
2496,210543,
2497,179822,
2498,229742,
2499,150894,
2500,192365,
2501,173165,
2502,234093,
2503,230509,
2504,211565,
2505,210029,
2506,204397,
2507,219518,
2508,215422,
2509,210046,
2510,243581,
2511,207741,
2512,243580,
2513,236668,
2514,233084,
2515,220028,
2516,216444,
2517,209532,
2518,208764,
2519,239483,
2520,235899,
2521,215419,
2522,235642,
2523,202123,
2524,232586,
2525,213642,
2526,208778,
2527,207754,
2528,226697,
2529,223369,
2530,208521,
2531,241032,
2532,236168,
2533,224648,
2534,188807,
2535,203399,
2536,199815,
2537,187014,
2538,186502,
2539,156313,
2540,220569,
2541,136601,
2542,194200,
2543,222104,
2544,212120,
2545,207768,
2546,202904,
2547,53655,
2548,229527,
2549,205463,
2550,182422,
2551,235670,
2552,230038,
2553,200086,
2554,188821,
2555,193701,
2556,241829,
2557,212645,
2558,188580,
2559,232612,
2560,162980,
2561,216484,
2562,177315,
2563,239523,
2564,226723,
2565,184482,
2566,247458,
2567,241570,
2568,228770,
2569,214178,
2570,211874,
2571,227509,
2572,223925,
2573,214709,
2574,203445,
2575,190644,
2576,206004,Finland
2577,236467,
2578,235955,
2579,233139,
2580,230835,
2581,205491,
2582,244402,
2583,241586,
2584,234418,
2585,224690,
2586,187313,
2587,179903,
2588,239807,
2589,166847,
2590,225983,
2591,214719,
2592,245694,
2593,179646,
2594,177598,
2595,234174,
2596,232382,
2597,199614,
2598,177597,
2599,213693,
2600,211901,
2601,210365,
2602,236988,
2603,240846,
2604,223438,
2605,199118,
2606,224973,
2607,216269,
2608,210381,
2609,139213,
2610,246732,
2611,177612,
2612,177100,
2613,215756,
2614,233163,
2615,199627,
2616,238282,
2617,235466,
2618,226506,
2619,225482,
2620,202716,
2621,243675,
2622,201179,
2623,228058,
2624,202970,
2625,192473,
2626,190425,
2627,162265,
2628,226265,
2629,158937,
2630,221657,Canada
2631,214489,
2632,208857,
2633,228568,
2634,202968,
2635,202200,
2636,230125,
2637,225261,
2638,215533,
2639,204269,
2640,202989,
2641,221932,
2642,203500,
2643,202988,
2644,223979,
2645,210667,
2646,169449,
2647,229865,
2648,213993,
2649,211433,
2650,198377,
2651,245480,
2652,225273,
2653,224761,
2654,209401,
2655,200697,
2656,183544,
2657,247288,
2658,177912,
2659,227832,
2660,200952,
2661,233463,
2662,232951,
2663,232439,
2664,198135,
2665,189942,
2666,241910,
2667,239350,
2668,225798,
2669,225542,
2670,206086,
2671,239365,
2672,236037,
2673,180740,
2674,244228,
2675,230404,
2676,221700,
2677,191235,
2678,246787,
2679,246275,
2680,232963,
2681,232195,
2682,229891,
2683,228867,
2684,220433,
2685,212753,
2686,207633,
2687,204817,
2688,192528,
2689,242448,
2690,228624,
2691,224528,
2692,199440,
2693,243983,
2694,231951,
2695,165903,
2696,221711,
2697,184334,
2698,244750,
2699,244238,
2700,211227,
2701,206107,
2702,190490,
2703,243994,
2704,235546,
2705,229402,
2706,215066,
2707,210970,
2708,191257,
2709,189721,
2710,241689,
2711,209177,
2712,200217,
2713,245528,
2714,239128,
2715,172568,
2716,239918,
2717,170286,
2718,224046,
2719,219950,
2720,183597,
2721,178221,
2722,224301,
2723,152621,
2724,224300,Poland
2725,205868,
2726,197932,
2727,239403,
2728,236843,
2729,170027,
2730,207659,
2731,236586,
2732,204349,
2733,186172,
2734,237116,
2735,231484,
2736,214588,
2737,208188,
2738,204860,
2739,192315,
2740,181307,
2741,241467,
2742,214587,
2743,206139,
2744,204091,
2745,242490,
2746,236858,
2747,232250,
2748,107084,
2749,209740,
2750,200780,
2751,239179,
2752,238923,
2753,226123,
2754,223819,
2755,200779,
2756,247370,
2757,231498,
2758,226122,
2759,199754,
2760,245577,
2761,240969,
2762,239945,
2763,203849,
2764,238686,
2765,242013,
2766,233053,
2767,222045,
2768,214877,
2769,204637,
2770,181852,
2771,181339,
2772,244827,
2773,175963,
2774,234843,
2775,234587,
2776,225883,
2777,237914,
2778,231514,
2779,214362,
2780,189808,
2781,208752,
2782,179055,
2783,240751,
2784,234350,
2785,228974,
2786,229741,
2787,225389,
2788,223085,
2789,217709,
2790,242284,
2791,226924,
2792,245099,
2793,224875,
2794,222315,
2795,213355,
2796,213376,
2797,210304,
2798,194431,
2799,244607,
2800,239999,
2801,232831,
2802,237438,
2803,223870,
2804,220030,
2805,211070,
2806,239997,
2807,238717,
2808,211581,
2809,198269,
2810,190588,
2811,229500,
2812,193422,
2813,237198,
2814,234382,
2815,225678,
2816,246669,
2817,223629,
2818,208781,
2819,189836,
2820,186508,
2821,177036,
2822,232332,
2823,229516,
2824,239499,
2825,238475,
2826,236427,
2827,223115,
2828,233884,
2829,242075,United States
2830,232859,
2831,228763,
2832,247450,
2833,244378,
2834,233114,
2835,220314,
2836,140442,
2837,203930,
2838,209561,
2839,200601,
2840,199321,
2841,240024,
2842,234904,
2843,233880,
2844,187818,
2845,183466,
2846,239018,
2847,234154,
2848,233386,
2849,228010,
2850,238505,
2851,214185,
2852,186536,
2853,243624,
2854,232871,
2855,223143,
2856,138151,
2857,193958,
2858,244390,
2859,228518,
2860,247481,
2861,240057,
2862,239545,
2863,231353,
2864,222393,
2865,188856,
2866,240312,
2867,230584,
2868,226232,
2869,212664,
2870,241591,
2871,238263,
2872,216503,
2873,206263,
2874,204727,
2875,194998,
2876,237513,
2877,203721,
2878,191432,
2879,190152,
2880,172232,Finland
2881,225735,
2882,186565,
2883,242629,
2884,238277,
2885,233157,
2886,166853,
2887,231109,
2888,224965,
2889,221381,
2890,233156,
2891,199620,
2892,235225,
2893,224217,
2894,222937,
2895,181976,
2896,237784,
2897,221656,
2898,211928,
2899,210392,
2900,235735,Wales
2901,226775,
2902,235990,
2903,234198,
2904,220886,
2905,210646,
2906,204502,
2907,240341,
2908,235989,
2909,229845,
2910,223445,
2911,214485,
2912,202727,
2913,224230,
2914,201958,
2915,229349,
2916,208869,
2917,193252,
2918,245732,
2919,238820,
2920,236772,
2921,236515,
2922,222435,
2923,213987,
2924,246242,
2925,238562,
2926,237538,
2927,236258,
2928,221686,
2929,186869,
2930,239093,
2931,170229,
2932,169461,
2933,208885,
2934,193268,
2935,245748,
2936,241140,
2937,238580,
2938,215540,
2939,194035,
2940,189171,
2941,187379,
2942,204787,
2943,187634,
2944,243698,
2945,229379,
2946,216322,
2947,201986,
2948,176897,
2949,204033,
2950,243968,
2951,233216,
2952,223744,
2953,219392,
2954,212736,
2955,176383,
2956,232447,
2957,224255,
2958,246014,
2959,242686,
2960,230654,
2961,238863,
2962,239886,
2963,224270,
2964,221710,
2965,211982,
2966,237581,
2967,167437,
2968,214285,
2969,212237,
2970,193804,
2971,240908,
2972,231436,
2973,230412,
2974,225036,
2975,184331,
2976,171019,
2977,238108,
2978,230684,
2979,207644,
2980,181787,
2981,243995,
2982,232731,
2983,212251,
2984,244762,
2985,244250,
2986,242714,
2987,176922,
2988,238617,
2989,234521,
2990,229401,
2991,214809,
2992,214041,
2993,231979,
2994,228651,
2995,188970,
2996,215338,
2997,238633,
2998,236841,
2999,209961,
3000,209193,
3001,187176,
3002,240680,
3003,170280,
3004,234024,
3005,197928,
3006,200487,
3007,246822,
3008,241190,
3009,136504,
3010,240439,
3011,237623,
3012,225847,
3013,222519,
3014,199479,
3015,190518,
3016,231222,
3017,229686,
3018,229174,
3019,225590,
3020,212790,
3021,178485,
3022,234293,
3023,195124,
3024,188724,
3025,239175,
3026,232519,
3027,230983,
3028,163143,
3029,188230,
3030,244806,
3031,216390,
3032,216134,
3033,213318,
3034,210502,
3035,184901,
3036,180293,
3037,245573,
3038,170309,
3039,245572,
3040,244548,
3041,242006,
3042,241238,
3043,213334,
3044,189013,
3045,239189,
3046,237397,
3047,19541,
3048,209493,
3049,244308,
3050,148564,
3051,245331,
3052,237139,
3053,236883,
3054,235347,
3055,230995,
3056,207443,
3057,225125,
3058,220517,
3059,213349,
3060,246884,
3061,243556,
3062,243300,
3063,171620,
3064,235876,
3065,222308,
3066,218212,
3067,199780,
3068,237667,
3069,105827,
3070,228707,
3071,236898,
3072,221282,
3073,221026,
3074,210805,
3075,246388,
3076,239476,
3077,238964,
3078,235124,
3079,231540,
3080,165748,
3081,209268,
3082,238963,
3083,238195,
3084,230515,
3085,229491,
3086,226675,
3087,214131,
3088,243314,
3089,242034,
3090,199812,
3091,193411,
3092,209027,
3093,203139,
3094,241538,
3095,240258,
3096,238210,
3097,213378,
3098,246145,
3099,161921,
3100,223105,
3101,203649,
3102,242303,
3103,232319,
3104,231807,
3105,199039,
3106,232852,
3107,231828,
3108,212628,
3109,242835,
3110,224403,
3111,241042,
3112,239506,
3113,232338,
3114,232082,
3115,230290,
3116,241809,
3117,232593,
3118,227217,
3119,657,
3120,246159,
3121,240783,
3122,155041,
3123,182944,
3124,241568,
3125,214432,
3126,243615,
3127,229535,
3128,220831,
3129,219551,
3130,217759,
3131,184222,
3132,234654,
3133,223902,
3134,222622,
3135,219550,
3136,216478,
3137,245405,
3138,242608,
3139,235952,
3140,242351,
3141,241071,
3142,234927,
3143,209071,
3144,246190,
3145,212910,
3146,212398,
3147,247469,
3148,176301,
3149,240045,
3150,237997,
3151,169645,
3152,216493,
3153,213933,
3154,245439,
3155,243647,
3156,241855,
3157,210367,
3158,208831,
3159,205759,
3160,182206,
3161,239038,
3162,231614,
3163,243645,
3164,233917,
3165,221373,
3166,229052,
3167,223676,
3168,211900,
3169,205755,
3170,217803,
3171,216779,
3172,244938,
3173,225738,
3174,212938,
3175,212682,
3176,212170,
3177,242121,
3178,239817,
3179,235465,
3180,188872,
3181,50632,
3182,235464,
3183,232136,
3184,242631,
3185,169415,
3186,190169,
3187,245209,
3188,207833,
3189,244952,
3190,244184,
3191,243928,
3192,206040,
3193,224470,
3194,216790,
3195,213206,
3196,238805,
3197,233173,
3198,221397,
3199,247508,
3200,175316,
3201,232916,
3202,229588,
3203,138729,
3204,239592,
3205,232680,
3206,224488,
3207,202728,
3208,222183,
3209,237286,
3210,232166,
3211,211174,
3212,228069,
3213,225253,
3214,216805,
3215,213221,
3216,211173,
3217,204773,
3218,203237,
3219,239096,
3220,233976,
3221,225016,
3222,241911,
3223,230391,
3224,229367,
3225,226295,
3226,242678,
3227,164854,
3228,214518,
3229,204790,
3230,177397,
3231,227573,
3232,219637,
3233,241652,
3234,231668,
3235,214279,
3236,220422,
3237,242437,
3238,241925,
3239,238341,
3240,232453,
3241,228357,
3242,211717,
3243,186884,
3244,246276,
3245,245764,
3246,239364,
3247,237060,
3248,236804,
3249,209668,
3250,207620,
3251,222233,
3252,162072,
3253,245783,
3254,243735,
3255,239127,
3256,223767,
3257,221206,
3258,214550,
3259,231445,
3260,230933,
3261,225813,
3262,241172,
3263,240660,
3264,239636,
3265,193555,
3266,184851,
3267,238375,
3268,237863,
3269,226855,
3270,182822,
3271,239142,
3272,230438,
3273,223014,
3274,200742,
3275,244005,
3276,239909,
3277,224805,
3278,213797,
3279,243748,
3280,242212,
3281,239908,
3282,234276,
3283,233508,
3284,224311,
3285,224055,
3286,202551,
3287,192566,
3288,238902,
3289,236342,
3290,233782,
3291,229942,
3292,224054,
3293,235573,
3294,214325,
3295,205877,
3296,224308,
3297,203316,
3298,221235,
3299,199475,
3300,241993,
3301,174665,
3302,233033,
3303,231753,
3304,228681,
3305,214345,
3306,210249,
3307,239432,
3308,215112,
3309,202312,
3310,165447,
3311,221767,
3312,237382,
3313,230214,
3314,236869,
3315,223557,
3316,244570,
3317,237658,
3318,236890,
3319,226650,
3320,199770,
3321,242265,
3322,232793,
3323,238680,
3324,235608,
3325,170072,
3326,27480,
3327,214104,
3328,221270,
3329,210006,
3330,209750,
3331,181845,
3332,165738,
3333,224874,
3334,247145,
3335,217193,
3336,215657,
3337,205161,
3338,191848,
3339,190056,
3340,244072,
3341,243560,
3342,235368,
3343,228456,
3344,245351,
3345,242535,
3346,234087,
3347,217191,
3348,182398,
3349,241534,
3350,174206,
3351,230270,
3352,170877,
3353,241020,
3354,223868,
3355,220540,
3356,236667,
3357,238203,
3358,244602,
3359,243322,
3360,225146,
3361,199801,
3362,200312,
3363,237943,
3364,229515,
3365,225419,
3366,199307,
3367,242314,
3368,238986,
3369,211594,
3370,209546,
3371,217225,
3372,208009,
3373,243080,
3374,222600,
3375,134792,
3376,246407,
3377,245639,
3378,240007,
3379,231303,
3380,244636,
3381,231836,
3382,225948,
3383,240027,
3384,238235,
3385,235931,
3386,227995,
3387,224667,
3388,192154,
3389,241050,
3390,148634,
3391,191897,
3392,228249,
3393,220057,
3394,244120,
3395,172952,
3396,198057,
3397,234152,
3398,232360,
3399,216744,
3400,180903,
