Play_Id,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,Freekick_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing_Tackle,Sliding_Tackle,Gk_Diving,Gk_Handling,Gk_Kicking,Gk_Positioning,Gk_Reflexes
195586,37,84,67,71,79,75,56,51,67,75,67,68,67,82,70,78,66,72,78,77,64,20,86,72,89,83,30,32,34,6,15,16,15,11
238794,71,70,50,73,71,82,77,62,66,81,92,94,93,70,84,74,74,79,64,68,48,26,76,71,65,77,32,25,18,5,7,7,7,10
241184,77,66,74,76,55,72,65,43,70,77,83,82,65,71,62,68,64,79,75,61,55,75,76,61,38,65,70,78,79,7,7,7,14,14
80,80,68,43,85,69,78,83,80,86,81,54,38,68,72,81,77,72,58,64,76,87,66,63,85,85,80,65,67,60,7,11,7,14,8
49369,68,76,77,77,80,80,80,63,51,78,71,77,70,73,51,83,75,60,74,72,62,20,80,76,74,69,39,22,18,14,13,8,9,10
121944,76,69,75,82,79,71,82,74,83,78,36,37,61,81,63,81,71,67,75,77,74,73,73,81,77,87,76,72,73,14,14,13,13,11
124375,68,82,72,66,77,69,60,70,60,69,81,79,72,81,48,85,66,69,79,74,85,33,85,64,79,71,29,29,26,14,15,11,8,12
150418,60,80,82,68,75,71,68,36,50,71,63,66,62,80,50,84,76,60,86,71,73,20,83,62,69,82,40,31,20,8,8,9,7,14
152908,83,64,57,78,71,77,86,75,69,78,77,74,76,79,76,75,55,75,67,65,83,77,68,74,60,74,76,78,75,16,10,15,16,15
157301,72,77,71,71,67,82,77,50,66,80,83,82,77,71,73,85,82,77,78,82,58,34,77,74,70,75,39,28,21,16,8,12,11,15
158121,11,14,15,35,12,13,12,11,33,12,49,53,38,75,45,22,49,28,65,15,22,22,12,44,15,58,16,11,14,80,76,79,77,79
158232,67,82,77,79,78,87,78,62,68,86,67,65,76,82,76,76,76,64,67,67,35,32,83,78,85,81,50,38,27,8,9,14,7,6
159065,77,80,57,80,77,82,83,79,65,83,85,83,87,81,85,79,82,68,71,78,73,31,82,83,69,78,40,40,37,6,15,11,9,12
161648,70,70,46,78,72,88,76,73,74,80,77,69,82,70,79,78,74,60,65,75,61,36,72,78,84,82,31,27,21,12,8,9,13,12
163155,15,18,14,36,14,14,15,17,32,25,50,48,45,72,50,27,75,32,57,14,15,23,14,42,41,63,22,15,14,77,79,73,77,81
163264,17,12,16,32,12,17,15,13,37,28,56,55,54,73,52,14,73,40,66,12,31,24,12,46,24,62,16,15,13,79,78,74,80,80
164029,51,81,79,69,84,78,78,53,52,81,64,63,86,80,69,83,91,63,71,78,66,18,83,56,70,78,35,35,27,8,9,16,9,11
164468,28,56,84,63,47,56,48,27,60,60,38,46,49,76,47,63,80,61,81,64,84,77,45,56,53,73,79,82,79,5,12,9,5,12
213655,69,64,42,81,51,84,63,40,63,84,80,80,78,75,75,70,47,74,72,54,54,24,75,81,59,72,30,26,23,14,7,12,14,11
213666,62,65,58,83,54,82,58,57,81,81,68,74,76,67,70,65,59,75,80,62,79,57,79,79,45,80,59,67,61,11,7,12,15,13
213732,16,14,17,33,15,19,14,15,35,25,33,48,35,65,50,25,70,24,65,19,21,25,15,58,19,58,15,18,18,79,81,78,77,75
214026,79,62,55,78,43,78,74,68,70,79,89,90,74,70,61,80,73,70,70,61,75,72,69,65,67,69,67,78,79,13,8,14,9,15
214394,59,30,59,78,22,66,31,31,65,69,76,71,75,77,73,53,78,93,77,39,84,80,60,65,32,76,85,81,73,13,14,13,15,16
214766,44,45,82,66,50,36,32,26,57,62,52,50,36,76,52,55,85,84,80,54,74,80,35,33,51,58,78,79,78,8,11,7,8,8
215223,12,14,13,26,13,15,19,17,27,14,48,48,43,67,40,25,57,42,80,14,28,21,18,46,25,62,17,20,17,78,79,72,78,81
215466,45,22,79,59,28,49,29,23,59,61,62,68,49,71,58,39,67,67,86,29,78,80,29,31,26,70,79,80,79,12,9,5,11,15
215716,29,78,85,70,76,66,39,52,43,75,60,66,67,77,66,82,82,64,90,70,89,14,82,68,70,76,25,24,13,15,12,6,7,13
216065,13,18,18,32,12,19,14,21,19,22,48,38,55,74,58,19,68,37,66,17,23,29,18,44,21,59,26,17,13,80,76,68,77,81
216189,77,56,61,73,52,76,55,58,56,76,82,86,75,73,86,81,77,92,80,62,86,73,76,72,54,69,68,78,80,12,13,6,12,11
216373,78,34,67,75,40,77,68,34,61,76,77,75,77,77,74,71,72,87,64,65,79,77,69,52,41,73,76,79,77,13,7,15,7,14
216393,76,73,57,78,78,76,84,74,78,81,52,53,67,75,76,88,65,73,69,86,70,71,74,81,76,81,66,72,69,6,8,10,14,12
216435,68,59,45,84,43,77,68,55,76,82,70,66,78,74,84,62,82,86,59,65,57,74,67,76,56,74,69,74,68,10,7,16,13,14
216497,66,80,54,78,80,84,68,65,62,82,83,79,83,79,75,82,59,68,68,79,55,39,78,74,73,67,39,48,39,8,12,10,10,9
216643,77,51,55,79,76,76,68,56,77,78,74,76,69,76,72,72,69,77,71,69,66,76,69,66,46,78,79,80,82,13,8,8,9,16
199915,32,37,76,71,24,60,23,39,74,68,38,50,47,79,42,72,72,64,82,21,80,78,30,45,36,72,80,76,78,15,16,9,12,6
200607,49,25,74,68,30,42,45,33,64,68,60,65,56,77,57,52,74,68,78,24,76,81,27,51,55,73,81,81,78,6,11,10,12,12
200641,72,74,43,77,67,82,83,80,71,81,89,79,83,77,78,76,62,68,63,77,52,37,76,73,75,74,25,30,27,5,11,15,9,9
200677,25,25,73,66,22,62,48,52,64,63,66,64,55,71,53,67,74,75,79,34,82,80,25,32,35,70,80,82,78,10,6,13,10,10
201046,74,64,58,80,64,83,80,70,74,85,69,75,72,68,71,72,64,68,69,66,52,30,78,80,68,76,61,34,30,5,3,5,5,3
201510,79,73,75,80,61,76,73,53,72,80,79,74,75,80,72,69,82,77,72,67,75,74,76,75,54,76,71,77,79,14,10,7,9,15
201922,53,48,77,63,49,55,58,63,81,62,63,73,62,69,62,83,85,72,83,71,82,76,61,65,64,65,77,81,80,14,14,9,13,10
202429,79,39,70,75,52,73,64,49,70,74,77,84,68,76,61,65,81,87,80,55,72,74,67,64,40,65,76,78,74,15,15,12,6,6
202642,60,63,62,81,45,70,82,84,82,76,70,76,74,73,81,76,80,80,69,76,80,80,47,75,61,70,69,78,77,16,9,13,8,6
202750,50,32,77,71,23,53,43,35,60,62,57,69,55,71,46,52,62,58,93,21,79,76,43,52,56,79,72,79,78,7,8,15,10,9
202789,9,12,12,26,11,15,13,16,23,22,36,38,40,76,42,21,72,31,67,15,26,13,10,34,22,32,16,17,9,78,76,71,74,80
202851,70,79,68,67,75,83,67,69,60,82,88,87,82,75,72,79,42,59,58,78,53,37,81,75,69,75,50,15,18,14,15,11,12,7
202935,51,22,73,69,31,48,47,45,57,67,72,73,68,76,72,48,92,78,74,26,89,79,45,39,36,67,76,78,81,8,13,12,12,8
203106,73,65,45,79,66,84,77,70,72,80,90,79,92,76,90,70,72,78,48,62,72,52,70,75,61,72,56,55,55,15,11,6,14,16
203299,78,73,70,73,74,85,78,55,61,82,86,86,80,74,76,76,73,67,72,75,53,34,74,73,68,73,19,32,25,11,14,13,12,7
203362,77,71,64,80,74,77,73,64,75,78,84,78,79,72,78,76,81,80,62,70,49,36,71,73,64,72,40,31,44,12,7,8,7,13
183497,19,16,24,22,14,15,11,11,36,23,44,34,45,75,49,22,64,33,66,18,18,23,10,47,21,60,20,15,24,78,76,72,77,79
190149,80,59,59,75,57,75,77,53,69,75,81,87,76,80,74,73,78,93,73,56,77,76,78,66,55,75,69,74,74,8,6,13,15,9
193476,73,70,58,79,70,82,75,78,74,80,83,77,91,72,80,73,41,73,50,73,47,56,69,74,72,72,31,34,32,12,16,12,13,7
150724,14,14,10,34,19,23,17,13,35,20,56,60,50,72,32,40,69,28,61,19,36,25,14,42,30,58,16,14,13,76,75,68,75,81
159171,79,77,47,80,69,80,80,78,78,79,71,67,80,79,70,76,65,60,57,75,46,40,78,79,66,68,30,26,27,11,15,7,6,13
186302,80,75,49,79,72,80,75,67,75,83,74,77,80,70,81,73,70,77,58,74,39,42,70,80,70,80,50,45,52,10,8,9,14,9
192445,31,78,74,64,78,69,49,58,37,73,67,84,54,75,53,85,64,62,91,66,80,29,79,58,76,71,30,45,19,13,6,15,7,15
199354,74,77,68,75,78,78,82,77,69,80,76,77,70,77,73,82,63,69,69,76,67,38,78,78,79,75,25,24,26,14,8,8,10,10
158133,78,73,72,73,69,74,82,75,72,79,84,84,75,77,66,75,76,72,78,72,73,39,75,78,79,80,17,43,29,15,12,5,12,15
172723,14,19,12,26,12,16,17,15,32,24,52,58,52,73,40,28,38,36,80,12,42,21,11,34,40,61,18,11,12,79,80,72,76,77
153260,60,45,79,73,51,63,42,48,72,73,33,38,51,70,60,55,79,54,76,58,76,80,50,67,64,77,83,77,76,12,7,11,12,13
189606,63,39,69,81,50,65,47,49,71,74,68,71,65,74,64,73,80,88,78,39,84,77,62,64,59,75,79,80,75,9,13,10,9,14
178085,79,73,59,82,58,76,80,78,81,79,58,53,68,77,67,77,53,60,66,77,72,74,71,79,73,71,58,76,62,11,14,7,12,14
173474,83,68,58,77,82,80,88,82,78,80,76,69,86,77,91,78,68,91,65,78,76,75,70,77,70,78,68,66,63,15,9,11,15,8
172962,76,69,70,76,64,82,75,61,70,81,79,77,76,76,82,74,66,85,69,69,62,73,76,72,75,75,74,74,71,9,7,8,16,16
158626,77,62,74,75,62,74,74,61,73,75,74,73,74,78,73,74,81,74,72,68,79,77,66,64,66,75,79,78,78,8,9,7,15,10
219145,41,28,75,66,31,40,29,27,51,57,45,48,31,72,32,56,68,56,92,24,75,77,28,30,20,69,79,77,73,7,12,7,16,12
146952,35,15,13,23,17,14,25,20,28,13,59,43,57,75,46,24,65,44,65,12,28,18,12,44,25,56,20,11,15,74,76,78,73,79
177159,76,70,60,76,66,79,72,57,69,76,78,79,73,75,72,69,69,76,60,58,71,65,74,73,53,70,62,75,73,7,7,10,12,15
236295,80,36,71,77,31,71,71,54,64,75,77,69,69,77,68,62,61,78,60,51,60,78,60,62,43,70,78,78,75,11,14,10,12,12
229636,73,73,73,75,68,79,74,73,70,83,72,75,74,74,56,81,70,67,75,76,57,30,75,77,70,76,36,40,36,7,15,10,10,12
185090,75,79,66,69,70,77,71,71,60,75,91,93,83,76,70,75,71,80,65,64,51,32,77,65,79,77,34,20,19,14,14,8,12,10
177666,68,77,77,72,76,75,73,52,69,72,75,76,69,76,64,78,90,79,77,69,72,39,78,68,72,75,54,32,42,15,10,12,6,14
205569,89,64,57,84,51,73,88,83,82,82,66,57,75,74,77,74,66,78,57,73,67,65,65,82,80,79,60,65,60,12,12,10,15,15
184575,76,74,53,72,75,79,78,76,68,79,87,87,93,77,89,83,61,74,60,82,75,33,75,74,73,77,53,55,34,11,12,9,16,9
172287,65,60,70,77,42,62,52,54,74,75,46,61,66,77,67,74,79,81,78,56,90,79,61,66,71,74,75,81,75,8,14,9,7,11
190717,74,72,83,73,66,79,66,60,65,75,84,87,84,74,76,75,89,70,84,72,77,40,76,68,73,70,50,56,53,12,13,8,14,10
184826,77,67,61,81,74,77,79,74,80,80,64,57,67,76,68,83,53,69,59,77,79,78,73,77,84,77,60,76,72,15,6,8,10,7
193011,41,31,80,70,33,54,31,30,61,67,55,53,55,77,65,48,75,68,78,23,79,78,21,45,35,70,77,78,77,14,12,7,14,12
189682,60,30,78,59,29,59,45,31,56,62,62,63,63,75,70,60,93,71,82,39,82,79,38,60,36,74,78,79,78,15,7,12,10,14
164082,81,59,63,79,53,81,84,69,77,82,77,73,77,79,76,87,75,74,67,87,75,78,77,69,59,81,78,79,78,13,15,10,15,14
178416,79,74,63,74,85,80,71,68,63,78,90,90,75,77,79,80,74,74,77,75,53,23,71,75,67,76,35,39,32,16,16,14,15,6
189250,48,75,84,68,75,70,53,52,40,71,69,68,66,73,46,85,71,72,85,68,72,33,77,53,65,76,36,23,13,13,13,7,5,14
208450,78,71,56,80,72,79,80,80,77,80,78,74,79,74,80,73,62,72,68,77,69,70,71,76,70,72,67,65,63,15,14,7,10,7
162369,65,80,79,77,84,72,73,56,47,76,41,44,60,83,59,81,71,51,77,66,83,30,82,71,83,79,59,29,22,16,12,13,14,16
205632,75,73,75,75,75,74,69,65,70,76,78,79,77,82,58,77,76,85,78,72,83,67,71,73,70,74,63,52,48,11,8,15,12,7
183871,75,75,56,71,80,83,65,61,66,75,84,78,85,74,83,71,78,73,57,63,71,48,75,69,73,77,36,49,37,6,16,6,7,14
230463,74,66,60,79,67,76,87,61,73,78,83,77,81,78,74,71,64,73,64,72,48,45,67,80,67,71,30,32,22,7,12,11,12,12
219455,56,76,83,66,71,74,57,35,58,75,71,72,72,77,79,78,83,74,71,69,65,37,79,67,62,74,55,39,32,11,12,8,8,6
215871,71,72,62,72,72,83,64,46,62,79,79,83,76,74,75,84,87,78,66,79,68,42,72,75,58,75,42,37,40,13,11,9,7,7
189757,45,79,80,64,62,70,52,43,55,75,74,72,54,74,51,73,74,75,86,68,69,31,80,55,66,80,28,33,29,7,16,15,8,6
177723,15,14,14,44,13,25,19,15,40,35,59,54,57,74,48,25,73,40,53,14,33,26,14,51,22,56,22,14,11,75,80,76,73,78
213051,66,57,57,78,39,68,69,56,77,76,58,60,65,75,62,78,69,92,68,67,73,76,63,70,62,77,76,74,72,7,15,15,12,6
223033,30,22,78,74,33,59,34,33,62,69,69,68,67,76,74,48,81,67,72,27,75,79,25,45,51,63,76,78,77,15,12,11,8,8
199737,75,76,66,73,77,78,82,71,63,78,78,81,73,77,68,83,64,70,69,80,59,24,79,73,77,80,25,33,23,13,12,11,9,11
227127,12,13,13,29,15,19,14,17,25,17,40,46,69,69,40,22,61,42,68,11,34,20,11,28,24,55,14,17,18,82,72,78,74,77
196150,70,80,73,73,74,77,67,63,69,81,63,59,72,75,74,78,80,67,75,76,82,25,81,76,72,82,21,26,20,14,13,11,6,13
142902,13,9,10,29,12,11,14,16,24,12,44,44,56,74,32,19,73,37,78,12,35,23,14,63,15,52,12,9,10,75,69,82,80,81
212602,55,39,76,76,31,58,30,35,72,73,65,63,65,76,64,45,79,72,72,37,75,80,43,51,53,69,76,77,78,8,12,11,9,7
168312,75,38,68,76,60,75,69,44,72,75,77,85,75,76,75,68,75,76,69,60,76,75,74,68,48,78,76,76,75,3,3,5,3,3
157304,63,52,81,80,56,55,61,64,78,64,67,64,61,70,56,78,90,52,79,68,77,73,41,51,62,72,72,79,80,9,10,7,11,15
205431,63,79,80,67,71,70,69,69,48,74,63,65,63,74,52,79,67,70,80,72,67,24,82,61,77,72,47,30,17,15,9,10,13,9
200054,68,50,70,77,60,74,56,62,79,76,64,66,68,69,63,74,72,76,75,65,71,76,60,78,59,76,72,78,77,9,7,7,6,7
216437,34,21,77,57,36,45,33,29,50,52,66,69,46,74,40,40,71,54,81,26,79,81,25,31,45,68,78,79,78,15,11,11,10,11
205427,63,78,73,70,66,78,64,53,62,78,78,85,76,75,67,76,71,82,81,63,55,47,78,72,67,77,28,25,21,11,8,16,10,8
183666,15,14,19,39,13,12,14,14,38,31,45,48,68,76,40,36,74,32,78,11,29,24,17,45,19,57,20,15,18,80,70,73,74,82
177519,50,33,82,76,50,63,37,45,78,71,67,66,59,75,58,64,81,43,78,34,75,74,39,57,42,70,73,79,78,14,10,16,14,6
172143,81,67,60,83,84,76,85,86,77,81,58,52,68,67,78,83,77,65,57,81,65,79,66,81,76,70,67,52,48,16,16,9,12,11
50542,54,85,65,66,82,74,63,68,43,77,73,63,77,78,87,84,68,55,54,78,62,19,85,65,74,82,30,20,11,7,14,8,10,13
188524,12,15,16,34,14,14,16,12,29,19,49,61,58,67,50,14,74,38,61,12,29,27,17,43,12,62,22,22,15,77,76,68,79,78
185195,49,76,71,61,70,80,64,53,47,76,84,81,75,78,69,73,80,78,78,62,78,30,84,60,63,82,17,45,41,9,11,13,16,8
193130,76,76,63,75,81,80,80,70,58,78,77,76,74,76,74,82,69,72,66,82,68,39,80,75,77,75,41,39,52,7,11,12,9,12
225126,71,62,73,75,60,74,72,55,74,73,63,69,74,67,64,78,75,76,68,76,74,85,56,67,58,68,79,79,72,15,14,8,14,14
229476,42,42,74,71,38,66,37,39,69,70,54,73,62,75,56,55,71,72,78,45,76,78,52,57,48,72,79,79,76,11,12,12,13,13
152999,70,76,74,76,76,82,78,67,56,84,79,77,79,76,81,70,76,65,61,60,78,39,80,77,79,82,40,33,30,17,14,17,17,17
224933,60,78,72,66,74,76,66,42,50,79,89,88,81,76,72,72,76,69,69,66,40,30,80,58,66,74,26,20,18,8,14,13,15,15
152997,64,79,79,73,71,70,67,66,65,83,68,62,72,74,79,71,81,69,75,67,68,33,81,74,79,77,31,32,34,15,12,15,12,11
182179,11,20,72,50,20,52,23,39,54,54,61,67,54,70,54,61,83,63,92,37,74,78,19,34,46,76,80,80,78,6,5,5,11,7
183714,50,80,80,65,78,64,38,44,40,74,63,63,54,77,56,79,65,68,85,73,75,23,79,59,71,78,37,42,19,8,9,15,16,8
177569,79,68,52,80,69,78,79,78,77,81,75,69,79,76,85,84,78,77,64,79,61,63,69,78,69,70,50,54,50,10,8,12,6,10
152993,53,54,85,64,55,35,37,47,59,67,49,36,33,68,37,66,72,66,94,57,83,73,48,50,58,74,77,79,67,13,6,16,14,10
221342,78,53,68,76,21,79,71,34,63,80,87,86,82,64,84,57,61,69,65,52,65,69,67,64,37,62,76,79,79,10,7,14,12,15
201118,70,57,65,75,68,75,66,64,69,76,79,78,74,76,83,76,72,86,62,74,75,74,71,65,60,69,68,80,76,11,14,12,12,11
184477,44,24,87,53,44,40,40,43,50,52,58,55,53,68,60,68,91,52,90,58,92,64,35,44,46,60,75,80,79,11,10,12,9,10
210333,78,78,67,74,66,79,69,57,63,76,89,83,83,72,87,68,52,68,60,68,55,28,75,76,70,71,35,42,45,11,8,10,12,6
190875,68,65,75,76,68,75,66,69,76,75,66,65,72,79,54,85,90,87,90,78,86,78,73,70,71,75,77,77,78,14,8,9,15,8
53914,55,30,77,70,44,49,55,31,66,60,40,51,45,72,61,69,81,34,77,54,79,77,48,39,55,76,78,77,76,32,33,38,32,34
211354,70,66,68,80,70,78,68,64,76,78,67,68,74,72,68,80,68,79,75,76,74,72,76,74,52,72,71,74,70,11,7,5,12,14
194201,29,29,74,68,41,64,49,40,59,66,54,69,53,69,31,68,54,71,90,50,80,75,28,50,39,69,77,78,75,9,5,14,6,7
186521,51,39,78,74,44,40,51,42,61,67,43,51,47,68,36,56,75,61,84,42,79,77,33,49,52,70,70,80,75,11,15,12,9,12
212442,18,15,14,30,17,17,12,21,20,20,42,48,60,76,40,19,70,34,72,18,20,18,17,55,11,32,14,19,15,78,76,68,75,79
199641,16,16,14,32,19,19,17,17,30,33,37,35,36,70,34,38,70,30,67,18,24,13,18,45,22,60,12,13,14,79,72,72,75,80
183512,76,56,72,70,59,70,77,55,68,74,78,77,76,72,73,78,85,82,77,77,85,69,49,48,59,75,76,78,80,12,13,9,8,11
220883,63,78,73,71,72,77,79,67,61,76,82,80,82,73,80,75,81,81,68,72,70,39,81,72,71,78,46,33,22,11,14,14,11,8
216531,64,79,81,68,77,73,80,35,44,77,68,69,64,75,68,77,80,74,82,67,74,30,80,72,68,77,48,37,29,11,14,8,15,11
201939,73,32,66,71,34,73,64,37,62,74,76,78,66,77,65,68,70,78,78,35,74,78,66,57,35,77,74,80,78,8,9,5,7,11
190674,72,61,74,80,56,75,68,46,79,76,68,73,73,76,72,69,85,84,77,65,75,73,70,76,66,76,74,78,71,8,14,15,7,10
169426,77,44,75,75,59,66,64,51,63,73,71,74,66,76,67,61,71,78,73,53,74,78,66,56,55,62,69,77,80,6,8,11,8,10
218066,63,84,72,62,72,74,65,57,45,71,84,87,79,67,65,81,84,78,73,65,66,18,80,56,70,71,32,18,13,12,14,9,7,9
231633,37,30,75,64,48,43,32,34,59,60,64,68,46,69,48,50,73,69,83,31,77,78,38,40,44,72,76,79,80,10,7,6,14,9
199633,81,52,73,74,70,73,77,46,73,74,74,70,69,77,71,72,77,79,73,68,76,76,70,73,49,73,77,77,76,11,6,6,13,7
232656,75,50,72,76,62,78,63,64,52,72,90,90,76,66,61,75,62,75,79,56,75,69,58,47,41,65,72,76,79,12,10,7,7,7
192715,35,35,81,79,13,38,28,35,60,70,41,63,32,72,33,48,70,71,78,27,79,75,32,54,37,65,65,81,78,11,8,11,8,13
216266,72,42,74,73,36,65,54,34,64,69,74,79,66,72,73,60,77,77,76,41,80,75,60,60,46,71,77,81,83,9,15,11,6,10
138699,75,70,66,78,75,77,79,70,74,78,59,65,68,79,68,86,59,77,67,80,78,69,77,77,68,79,78,70,69,13,7,11,6,14
199626,72,68,64,80,64,78,78,61,76,81,68,69,74,73,74,74,70,73,61,70,77,76,76,75,84,80,73,74,65,9,11,15,9,7
190223,78,41,71,70,50,67,76,33,69,74,75,77,70,71,69,61,78,85,71,54,78,74,54,62,44,69,70,76,74,15,10,7,6,11
161805,68,54,66,74,69,70,70,68,72,74,67,67,70,72,69,76,70,73,74,70,90,74,66,70,67,76,72,78,76,12,11,7,15,11
192012,49,45,78,77,37,67,45,36,68,74,63,65,68,73,55,49,70,66,69,47,64,79,44,52,50,67,78,76,79,8,14,12,7,8
189196,71,73,80,72,59,71,68,49,64,74,77,87,73,75,66,85,91,86,81,72,73,49,75,72,61,64,37,24,22,13,7,15,7,15
188428,46,73,76,70,75,74,67,69,63,73,87,89,70,71,70,75,82,51,73,68,60,29,74,70,80,78,32,39,34,12,15,13,6,12
242444,65,74,68,70,69,81,75,51,67,78,78,83,84,78,78,74,78,82,64,72,58,38,76,72,62,80,28,42,35,13,12,14,13,14
215051,33,48,79,66,50,59,37,32,56,62,64,66,64,73,55,67,84,55,77,44,77,77,38,41,46,73,76,76,75,14,12,8,6,13
171018,64,62,68,79,43,72,66,70,78,79,42,58,54,76,48,80,58,72,80,69,73,78,59,75,59,74,47,75,69,9,13,16,12,11
172553,14,12,17,35,11,15,14,13,39,19,29,34,32,72,30,22,51,25,67,15,17,20,10,53,12,56,20,13,15,74,77,67,74,77
167431,76,66,47,79,66,76,79,73,76,77,70,65,80,77,78,75,73,69,65,73,64,75,73,78,58,78,74,65,68,14,8,13,10,15
188166,80,69,54,68,58,79,78,48,65,75,86,86,78,71,71,77,54,68,78,72,54,32,71,74,61,67,49,45,34,14,16,16,10,10
221701,69,73,55,75,62,80,78,84,69,79,76,73,79,65,81,76,59,63,43,81,47,27,68,73,59,65,46,48,56,7,12,8,11,10
221445,68,78,69,74,72,76,67,69,65,75,88,86,79,78,83,76,89,71,54,67,65,23,78,70,53,65,34,37,31,10,15,13,12,7
200197,55,80,80,68,77,65,55,54,60,78,64,61,76,78,57,76,84,74,68,72,49,43,83,45,74,79,33,30,27,13,10,15,15,15
220932,15,12,15,18,15,11,18,13,16,15,30,39,26,71,22,25,58,31,73,19,39,23,7,42,22,58,13,17,17,81,75,42,76,80
201988,23,26,77,68,21,39,49,40,58,65,47,50,48,71,48,27,76,65,78,29,79,76,36,44,42,71,76,78,77,12,12,13,14,12
196144,56,74,82,67,75,71,70,46,58,75,65,67,68,71,58,80,77,67,85,68,75,47,74,65,70,73,12,47,33,15,5,12,14,14
210736,78,43,60,75,44,78,53,71,66,80,83,78,75,77,72,80,67,74,52,77,65,76,75,45,55,72,75,70,70,8,15,8,7,14
193839,77,60,56,76,57,77,77,76,74,77,74,74,77,72,76,75,67,88,68,69,70,74,74,72,77,80,67,74,72,5,7,14,5,12
184111,58,75,87,64,67,65,60,64,48,74,59,68,66,67,46,78,82,66,87,69,56,29,73,68,71,70,28,25,18,14,5,12,8,5
229167,76,70,50,68,68,80,71,61,64,77,93,86,90,70,77,79,41,75,57,72,67,26,70,70,45,72,53,29,36,7,14,7,14,6
163631,84,63,74,78,63,75,81,81,74,80,66,59,66,79,83,84,67,59,55,71,74,77,73,73,90,84,75,77,76,8,15,10,13,12
152879,71,60,62,77,68,74,71,67,79,76,42,45,62,73,72,74,57,78,70,68,85,73,64,78,88,77,71,74,76,7,6,14,16,11
244269,33,38,76,64,19,52,44,54,67,62,61,66,52,70,44,74,76,75,86,44,82,75,37,54,42,77,73,75,75,15,8,6,10,8
174381,74,69,70,81,64,69,67,68,77,76,60,53,79,72,70,71,65,75,62,71,72,65,76,77,71,80,76,61,62,9,13,6,16,15
204077,65,68,64,70,72,81,68,66,57,80,85,91,82,66,65,86,69,64,69,73,50,30,77,72,75,69,30,24,20,4,6,4,4,4
189484,76,46,65,76,57,75,74,43,69,75,67,74,66,75,57,74,74,74,68,68,72,76,65,64,57,74,75,77,76,15,10,15,14,8
224811,41,46,74,66,59,38,39,46,61,61,61,69,48,71,38,73,56,79,88,57,70,76,38,34,34,68,78,77,73,15,14,10,13,11
228650,68,55,47,73,65,84,73,72,69,82,78,75,86,76,76,64,57,72,44,57,57,29,73,78,60,77,52,43,42,10,14,9,7,14
155946,82,71,44,74,65,76,82,82,72,80,61,65,72,73,67,81,57,73,70,77,82,46,76,79,73,77,42,56,41,8,15,14,12,10
226601,32,26,82,41,33,39,33,34,37,49,66,69,43,73,47,49,79,54,78,22,80,76,27,33,49,70,75,78,80,14,7,14,9,13
223273,68,66,65,78,69,77,69,59,74,79,60,66,69,74,54,77,69,78,78,75,76,72,70,74,61,74,61,72,64,11,13,13,13,14
186200,74,72,74,76,75,78,72,61,62,79,77,75,78,77,67,76,71,77,68,72,72,30,78,72,78,76,68,30,26,11,6,8,12,6
221016,52,38,68,77,48,71,58,62,70,74,64,56,61,73,60,69,87,76,75,61,85,80,60,67,53,76,75,75,70,12,13,12,15,15
134744,69,61,75,82,63,73,67,64,74,72,68,69,63,76,62,73,62,78,79,59,69,75,64,65,75,82,74,77,68,8,12,9,6,16
183895,74,72,56,74,70,77,76,70,72,76,84,67,83,74,77,69,32,73,33,70,65,45,74,77,74,76,48,58,51,6,5,14,14,9
195671,56,79,82,62,72,66,59,43,46,73,58,58,62,78,55,83,81,55,78,71,67,47,80,61,83,78,20,37,22,9,11,7,9,13
215639,77,65,66,72,55,83,77,54,66,78,79,80,83,74,68,75,68,72,67,66,42,56,74,72,67,76,57,57,52,11,15,11,15,12
230230,61,41,73,67,52,45,54,48,75,55,52,63,38,77,37,71,81,68,83,45,80,72,42,44,77,75,79,75,77,7,15,13,7,11
199254,69,75,61,77,72,75,70,57,69,75,75,76,73,76,61,75,73,75,64,73,76,42,79,75,72,72,30,44,28,14,16,7,11,12
163925,76,60,54,79,74,80,77,82,71,82,68,67,74,64,71,81,50,65,61,78,60,30,76,76,70,74,32,32,28,14,7,10,14,11
209236,62,55,63,78,59,64,64,68,74,74,69,66,74,76,69,82,74,73,76,62,79,76,64,73,55,72,69,76,74,9,7,12,12,10
139860,58,36,74,73,40,56,61,50,70,65,69,69,65,72,77,62,83,79,77,41,82,75,56,55,53,69,76,74,78,12,8,11,11,11
162131,44,79,90,73,81,67,57,40,49,80,29,32,33,80,30,79,55,34,86,64,71,25,84,70,70,82,34,25,15,2,2,3,4,2
143699,77,58,60,74,57,78,65,48,68,75,76,78,78,79,80,70,78,77,65,65,74,75,76,72,67,78,74,78,73,8,13,10,13,10
186961,52,80,76,68,75,69,70,47,42,76,77,69,78,74,70,74,90,69,76,41,83,21,81,59,80,80,31,16,16,15,15,10,13,5
230224,54,44,77,73,35,51,52,50,43,63,41,51,32,65,38,46,58,57,91,45,82,66,67,42,63,71,82,74,75,11,15,14,13,12
155984,58,67,62,78,47,65,60,71,76,69,64,32,60,75,67,61,69,68,77,68,78,80,64,75,59,63,70,78,76,11,15,11,15,16
